tweet_id,keyword
1059785845702623233,salud
1059785845702623233,negocio
1059785845702623233,tecnologa?­a
1059785845702623233,quiebra
1059785845702623233,iva
1059785845702623233,europa
1057679299606654977,neotropico
1059932925557399552,ciudadanos
1059932925557399552,cobre
1059932925557399552,enriquepenalosa
1059932925557399552,transmilenio
1059932925557399552,bogota
1059785883287764992,europa
1059785883287764992,ciudad
1059785883287764992,enriquepenalosa
1059785883287764992,familias
1059785883287764992,alcalde
1059581601171062785,cconstitucional
1059581601171062785,claubsi
1059581601171062785,bluradioco
1059581601171062785,deavilam2
1059846975582019586,transmilenio
1059846975582019586,and
1059846975582019586,tambien
1059846975582019586,driver
1059846975582019586,mundo
1059846975582019586,asi
1059846975582019586,chicharra?³n
1059846975582019586,cac
1059854549148667904,paso
1059854549148667904,nestormoralesc
1057572609112637440,inconvenientes
1057572609112637440,novedades
1057572609112637440,contingencia
1057572609112637440,destino
1057572609112637440,saludos
1059779796115357696,cancer
1059779796115357696,modelo
1059779796115357696,atraso
1059779796115357696,comisia?³n
1059779796115357696,volvocars
1059813085098270720,bus
1059813085098270720,transmilenio
1059813085098270720,sitpbogota
1059813085098270720,caos
1059794669096353792,mixto
1059794669096353792,calle
1059794669096353792,estudiantes
1059794669096353792,transmilenio
1059818960340877318,contaminacia?³n
1059927849619087360,transmilenio
1059927849619087360,arfumentos
1059927849619087360,artemio226
1059927849619087360,bogota
1059927849619087360,enriquepenalosa
1059842079222833152,adquisicia?³n
1059842079222833152,transmilenio
1059842079222833152,capital
1059842079222833152,gas
1056940283643002880,donprospero
1056940283643002880,buses
1058343205920481280,mapas
1058343205920481280,subete
1058343205920481280,sitp
1057981463759589377,recomoto
1057981463759589377,oacosta
1057981463759589377,enriquepenalosa
1059785800072749057,bluradioco
1059785800072749057,transmilenio
1059785800072749057,javierhdez
1059785800072749057,hecho
1057631841308549120,tansmi
1057631841308549120,tiempos
1057631841308549120,sera
1059267151763304448,hassnassar
1059267151763304448,transmilenio
1059267151763304448,ciudad
1059928561316962304,pola?©mica
1059928561316962304,licitacia?³n
1059928561316962304,tablero
1059928561316962304,primeraedicia?³n
1059928561316962304,minutos
1059934572496982016,artemio226
1059934572496982016,bogota
1059934572496982016,transmilenio
1059821358115405824,malewithboobs
1057620989440413697,dissonance
1057620989440413697,sitp
1058811184911187968,discusia?³n
1058811184911187968,argumento
1058811184911187968,artemio226
1058811184911187968,bogota
1058811184911187968,transmilenio
1058811184911187968,enriquepenalosa
1057452156662546432,calidad
1057452156662546432,santamariauribe
1057452156662546432,transmilenio
1057452156662546432,mantenimiento
1057452156662546432,usar2
1057452156662546432,volvo
1057452156662546432,gracia
1059797001993367552,transmilenio
1059797001993367552,enriquepenalosa
1059797001993367552,licitacia?³n
1059797001993367552,plata
1059865995253297152,transmilenio
1059865995253297152,sistema
1059865995253297152,parte
1059856400485101568,transmilenio
1059856400485101568,rodrigo
1059856400485101568,lara
1059856400485101568,bluradioco
1059856400485101568,principio
1058785453309071360,petro
1058785453309071360,sitp
1059923466219147266,recorridos
1059923466219147266,sitp
1059923466219147266,ajustes
1059923466219147266,saba?­asqua?©
1059923466219147266,rutas
1059923466219147266,c701
1059923466219147266,detalles
1059810773902524416,transmilenio
1059810773902524416,enriquepenalosa
1059810773902524416,buses
1059810773902524416,jjopina
1059810773902524416,nicolasuribe
1059810773902524416,espaa?±a
1059810773902524416,europa
1059810773902524416,costos
1059952638266089472,transmisia?³n
1059952638266089472,urna
1059952638266089472,flota
1059952638266089472,audiencia
1059952638266089472,envivo
1059916620146008065,sitp
1058116488308109312,pa?©rdida
1058116488308109312,ciudadana?­a
1058116488308109312,dineros
1059850686693851137,bolsillo
1059850686693851137,fdbedout
1059850686693851137,lauravb19
1059850686693851137,pecadito
1059836977539964928,muerte
1059836977539964928,busesnuevosentransmi
1059794664222613504,europa
1059794664222613504,tecnologa?­as
1059794664222613504,transmilenio
1059794664222613504,chatarra
1059821857703124995,enriquepenalosa
1059821857703124995,sectormovilidad
1059821857703124995,bocarejo
1059797438276472833,rcnradio
1059797438276472833,tecnologa?­a
1059804578781298688,manillas
1059658341759246337,responsabilidad
1059658341759246337,manejo
1059658341759246337,recursos
1059658341759246337,ejemplo
1059658341759246337,pea?±alosa
1059903245282430981,citytv
1059903245282430981,alcalda?­a
1059903245282430981,transmilenio
1059643519063785472,sitp
1059643519063785472,foto
1059805135759724544,populismo
1059788396619534336,transmilenio
1059788396619534336,dorado
1059788396619534336,alimentador
1059788396619534336,minutos
1059945920178122752,licitacia?³n
1059945920178122752,resumen
1059945920178122752,verdad
1058743657875025922,sitp
1058743657875025922,carros
1058743657875025922,bici
1058743657875025922,camiones
1058743657875025922,debate
1058743657875025922,tm
1058743657875025922,aclaracia?³n
1058743657875025922,contaminacia?³n
1058743657875025922,ciudad
1057746819613163525,petro
1057746819613163525,obras
1057746819613163525,sitp
1057746819613163525,nicolasamon
1057746819613163525,sea?±or
1057746819613163525,clases
1059929513751166977,bogota
1059929513751166977,transmilenio
1059929513751166977,enriquepenalosa
1059929513751166977,asia
1059951220855619585,desastre
1059951220855619585,pea?±alosa
1059951220855619585,alcalda?­a
1059951220855619585,bogota
1059951220855619585,bogota?¡
1059951220855619585,enriquepenalosa
1059951220855619585,urnas
1059951384412467200,a?­dolo
1059951384412467200,transmilenio
1059951384412467200,nestormoralesc
1057678712450306049,transmilenio
1059790735007010817,diesel
1059790735007010817,transmilenio
1059790735007010817,eurov
1059790735007010817,bluradioco
1059790735007010817,paa?­s
1059845191996203008,circulacia?³n
1059845191996203008,bogota
1059845191996203008,transmilenio
1059845191996203008,canalcapital
1058313891669860352,sur
1058313891669860352,mapas
1058313891669860352,subete
1058313891669860352,sitp
1059787086184767488,licitacia?³n
1059826408959156226,transmilenio
1059826408959156226,bogota
1057247080207523840,engativa
1057247080207523840,mapas
1057247080207523840,subete
1057247080207523840,sitp
1058977456869330944,sistema
1058977456869330944,portales
1058977456869330944,estaciones
1058977456869330944,operacia?³n
1058977456869330944,tmahora
1058977456869330944,flota
1059875243806937088,jp
1059875243806937088,bocarejo
1059875243806937088,bogota
1059875243806937088,impacto
1059875243806937088,enriquepenalosa
1059875243806937088,transmilenio
1059875243806937088,basura
1059787868325974017,gracias
1059866077210050560,transmilenio
1059866077210050560,incertidumbre
1059866077210050560,espinosaradio
1059866077210050560,danielfaura
1059866077210050560,lateru
1059866077210050560,estaciones
1059866077210050560,minutos
1059789251410305026,enriquepenalosa
1059789251410305026,corrupcia?³n
1059789251410305026,bus
1059789251410305026,volvocarco
1059789251410305026,transmilenio
1059789251410305026,dia?©sel
1059787738998824960,sea?±ora
1059787738998824960,paradero
1059787738998824960,madrazo
1059787738998824960,sitp
1059787738998824960,familia
1059865942929358849,culpa
1059865942929358849,pea?±aloza
1059865942929358849,bogotanos
1059865942929358849,de15
1059865942929358849,bolsillos
1059865942929358849,noticiascaracol
1059618871181787136,incertidumbre
1059618871181787136,resultado
1059618871181787136,licitacia?³n
1059618871181787136,conclusiones
1059618871181787136,enriquepenalosa
1059618871181787136,medio
1059618871181787136,transmilenio
1059806602017075201,indomables100pr
1059806602017075201,lcamilocs
1059806602017075201,franciscaro19
1059806602017075201,itscarlosca
1059806602017075201,chicherod
1059806602017075201,jleacoth
1059806602017075201,roamauricio
1059806602017075201,crash
1059806602017075201,jose911
1059806602017075201,sergiolcordoba
1059806602017075201,graficoazul
1059806602017075201,over
1059806602017075201,run
1059806602017075201,armestonelson
1059806602017075201,monyrica
1059806602017075201,marcodilan12
1059806602017075201,joan
1059837766299717633,centro
1059837766299717633,plaza
1059837766299717633,sitp
1059861070217658369,link
1059861070217658369,ley
1059861070217658369,favor
1059861070217658369,ponencia
1059788365531365376,minutos
1059788365531365376,transmilenio
1059938884182835200,transmilenio
1059938884182835200,super
1059938884182835200,desadaptados
1059954688538394624,volvo
1059954688538394624,cosa
1058645074010103809,mapas
1058645074010103809,subete
1058645074010103809,calle
1058775079755104256,chile
1058775079755104256,ingreso
1058775079755104256,sitp
1058775079755104256,gcasas
1058775079755104256,estacia?³n
1058775079755104256,alejopijao94
1058775079755104256,maferojas
1058775079755104256,fabricantes
1059632530104745985,contratos
1059632530104745985,transmilenio
1059785611618516992,transparencia
1059785611618516992,bluradioco
1059785611618516992,honestidad
1059785611618516992,pecados
1059785611618516992,misa
1059895014711586817,habra
1059895014711586817,buses
1059895014711586817,empresa
1059872775383515137,transmilenio
1059872775383515137,wen
1059764501162192896,parecer
1059764501162192896,humo
1059764501162192896,felipeduquem1
1059942091340636164,mayora?­a
1059942091340636164,tbt
1059942091340636164,contratos
1059942091340636164,calidad
1059786751915556866,mundo
1059786751915556866,raza?³n
1059786751915556866,porqua?©
1059788969293082625,bluradioco
1059788969293082625,transmilenio
1059788969293082625,pgn
1059788969293082625,col
1059873359205404672,dorado
1059837115603783680,transmilenio
1059837115603783680,abuelitos
1059837115603783680,ivanduque
1059837115603783680,nia?±os
1058803792915902467,mapas
1058803792915902467,engativa
1059861328645496832,cars
1059861328645496832,deliver
1059599653702959105,zonas
1059599653702959105,sitp
1059599653702959105,licitaciones
1059599653702959105,buses
1059102088205123586,proceso
1059102088205123586,fin
1059102088205123586,busesnuevosentransmi
1058668948777037825,pola?­ticas
1058668948777037825,raza?³n
1058668948777037825,aforerom
1059904038492430338,transmilenio
1059904038492430338,flotte
1059904038492430338,tournent
1059904038492430338,plana?¨te
1059904038492430338,bogota
1057811078715981824,transporte
1057811078715981824,casa
1057811078715981824,sitp
1057811078715981824,ciudad
1057811078715981824,hora
1057811078715981824,amiguitos
1059782005569843201,medios
1059896044413169670,kennedy
1059896044413169670,mapas
1059896044413169670,subete
1059896044413169670,ruta
1059797943430115328,hassnassar
1059797943430115328,transmilenio
1059777576930066433,transmilenio
1059777576930066433,hija
1059777576930066433,cole
1059803225333866497,bogota
1059803225333866497,meta
1059803225333866497,https
1059803225333866497,co
1059803225333866497,transmilenio
1059803225333866497,rv7hzcjxvw
1059803225333866497,drcata
1057060267559976960,alcaldia
1057060267559976960,canaltrececo
1057060267559976960,soacha
1057060267559976960,mintransporteco
1057060267559976960,transmilenio
1059869760073142274,bogota
1059869760073142274,transmilenio
1059869760073142274,canalcapital
1059870873560272896,frecuencias
1059870873560272896,semana
1059870873560272896,veces
1059870873560272896,sitp
1059870873560272896,f8af
1059870873560272896,tm
1059610032592093186,sitp
1059610032592093186,foto
1059823610079207425,busesnuevosentransmi
1059823610079207425,importanteconoce
1059796637164470273,enriquepenalosa
1059796637164470273,contaminacia?³n
1059796637164470273,administracia?³n
1059796637164470273,transmilenio
1059796637164470273,gobierno
1059695757580734464,petro
1059695757580734464,renovacia?³n
1059633420253478913,chechomorales91
1059813473264304130,aliriouribemuoz
1059813473264304130,onic
1059813473264304130,ivancepedacast
1059813473264304130,navarrowolff
1059813473264304130,contagioradio1
1059813473264304130,bluradioco
1059813473264304130,cutcolombia
1059813473264304130,ccajar
1059813473264304130,prensarural
1059813473264304130,contratos
1059813473264304130,ejemplo
1059501227736743942,sergiocabrales
1059501227736743942,minambienteco
1059501227736743942,manuel
1059501227736743942,rodb
1059501227736743942,camilosilvaj
1059501227736743942,albertobernalle
1059501227736743942,red
1059501227736743942,tranva?­a
1059501227736743942,transmilenio
1059501227736743942,andresmania
1059796475155267584,enriquepenalosa
1059796475155267584,jp
1059796475155267584,bocarejo
1059796475155267584,transmilenio
1059796475155267584,bogota
1059796475155267584,nic
1057389699415883781,bogota?¡
1057389699415883781,movilidad
1057389699415883781,pito
1057389699415883781,transmilenio
1057389699415883781,carro
1057389699415883781,extensia?³n
1059819326608494592,bogota
1059819326608494592,bocarejo
1059819326608494592,enriquepenalosa
1059819326608494592,jp
1059819326608494592,transmilenio
1059819326608494592,sectormovilidad
1059816856008167426,bogota
1059816856008167426,bocarejo
1059816856008167426,jp
1059816856008167426,sectormovilidad
1059816856008167426,enriquepenalosa
1059816856008167426,explicacia?³n
1059816856008167426,transmilenio
1059816856008167426,electricidad
1059816856008167426,gases
1059816856008167426,buses
1059816856008167426,decisia?³n
1059249261110550529,sitp
1059907245369106438,aireciudadano
1059907245369106438,danielbernalb
1059907245369106438,concejodebogota
1059907245369106438,caracolradio
1059907245369106438,rodrimartut
1059907245369106438,ideasporbogota
1059843290592362496,transmilenio
1059843290592362496,buses
1059843290592362496,circulacia?³n
1059843290592362496,chatarriza
1059843290592362496,pregunta
1059778673191124992,ciudadana?­a
1059778673191124992,enriquepenalosa
1059778673191124992,transmilenio
1059866704312860672,mapas
1059866704312860672,subete
1059866704312860672,sitp
1059599022414069761,ensegundos
1059599022414069761,sys
1059599022414069761,tiempo
1059599022414069761,alinstante
1059599022414069761,devuelta
1059599022414069761,sdv
1059599022414069761,noviembre2018
1059599022414069761,siguemeytesigo
1059599022414069761,buses
1059804639997116416,buses
1059804639997116416,transmilenio
1059804639997116416,actualizacia?³n
1059804639997116416,costos
1059804639997116416,gobierno
1059804639997116416,renovacia?³n
1059804639997116416,pregunta
1059804639997116416,gastos
1057092472785063937,motivo
1057092472785063937,consulta
1057092472785063937,sitp
1059801896830070784,queja
1059801896830070784,conductor
1059791750728990720,bogota
1059791750728990720,defensa
1059622446469390336,sur
1059622446469390336,mapas
1059622446469390336,subete
1059622446469390336,sitp
1059777118995914753,mala
1059777118995914753,transmilenio
1059777118995914753,citytv
1059914692825620482,infobogotaet
1059777533527375872,transmilenio
1059937251562532864,transantiago
1059937251562532864,entrada
1059937251562532864,sitp
1059937251562532864,momento
1059937251562532864,transmilenio
1059937251562532864,pea?±alosa
1059937251562532864,dia?©sel
1059937251562532864,senado
1059937251562532864,medidas
1057452145178525696,k10
1057827623492112386,favor
1057827623492112386,sitp
1059882828916236289,man
1059882828916236289,amigos
1059784391319347201,infobogotaet
1059779989984419840,calidad
1059779989984419840,aire
1059779989984419840,transmilenio
1059779989984419840,desarrollo
1059779989984419840,ivanduque
1059779989984419840,minambienteco
1059779989984419840,bogota
1059779989984419840,prioridad
1059770198939570176,transmilenio
1059943690616143873,transmilenio
1059943690616143873,camiones
1059943690616143873,ma?©xico
1059943690616143873,toto
1059943690616143873,vega
1059806180028100608,transmilenio
1059806180028100608,santamariauribe
1059948104433188864,sitp
1059948104433188864,vida
1059778955585208321,euro6
1059778955585208321,transmilenio
1059778955585208321,enriquepenalosa
1059927424463527936,bogota
1059927424463527936,enriquepenalosa
1059927424463527936,transmilenio
1057483281594245125,sitp
1057483281594245125,rodillas
1057483281594245125,ahi
1057483281594245125,artilugio
1057483281594245125,registradoras
1057483281594245125,viaje
1059834535234420737,gas
1059834535234420737,laverdades
1059631401941778432,transmilenio
1059631401941778432,chimeneas
1059791180039364609,sitp
1059791180039364609,transmilenio
1059791180039364609,eltiempo
1059865195135164416,transmilenio
1059865195135164416,euro
1059953990107127808,santamariauribe
1059953990107127808,transmilenio
1059785119270100992,periodista
1059785119270100992,comunicado
1059785119270100992,bluradioco
1058584801228320768,marly
1059781389783044099,da?­a
1059781389783044099,exalcalde
1059781389783044099,embargo
1059781389783044099,cizaa?±a
1059781389783044099,sitp
1059943340035186688,transmilenio
1059943340035186688,cuenta
1059943340035186688,dhidalgo65
1059943340035186688,fraccia?³n
1059943340035186688,viajes
1059943340035186688,jaimeortiz2006
1059940880189218816,sitp
1059940880189218816,pija
1059940880189218816,tipo
1059940880189218816,tubos
1059940880189218816,cara
1059940880189218816,verga
1059600054707724289,transmilenio
1059787367253528576,desafa?­os
1059787367253528576,implementacia?³n
1059787367253528576,sitp
1058432568603930626,trampa
1058432568603930626,casa
1058432568603930626,costos
1058432568603930626,impuestos
1058432568603930626,da?­as
1058432568603930626,sitp
1058432568603930626,bien
1058432568603930626,mantenimiento
1058432568603930626,andresgaviriac
1059784096329711617,sitp
1059851812809904128,bogota
1059851812809904128,bocarejo
1059851812809904128,jp
1059851812809904128,chiste
1059851812809904128,sectormovilidad
1059851812809904128,pea?±alosa
1059851812809904128,transmilenio
1059851812809904128,marcas
1059851812809904128,veces
1059783925520830469,transmilenio
1059783925520830469,pe
1059783925520830469,alosa
1059783925520830469,excusas
1059854280306364421,juego
1059854280306364421,personas
1059854280306364421,guiller08429196
1059854280306364421,eltiempo
1059854280306364421,transmilenio
1059854280306364421,vida
1059775590277042176,bogota?¡
1059775590277042176,buses
1059775590277042176,pasaje
1059858427160203265,bogota??
1059858427160203265,pedos
1057358529869373440,vuelo
1057358529869373440,paseabordo
1059537295018258438,mapas
1059537295018258438,subete
1059537295018258438,calle
1059766901365194752,ecopetrol
1059766901365194752,wradiocolombia
1059783179547131904,ley
1059783179547131904,rcnradio
1059783179547131904,leipzig
1059783179547131904,espinosaradio
1059783179547131904,parques
1059930817265352704,canalcapital
1059930817265352704,bogota
1059811801377005569,septima
1059811801377005569,noticiascaracol
1059811524590686208,bogota
1059811524590686208,enriquepenalosa
1057753070321451008,colombiascopio
1057753070321451008,tipo
1057753070321451008,transmilenio
1057753070321451008,especulacia?³n
1057753070321451008,jsanchezcristo
1059842325881466881,trasnmilenio
1059919352550559745,chocoaventuras
1059919352550559745,hola
1059919352550559745,andrea
1059784258217275393,gente
1059784258217275393,bogota?¡temata
1059784314777415680,enriquepenalosa
1059784314777415680,volvocarco
1059784314777415680,transmilenio
1057256726871838722,cali
1057256726871838722,estacia?³n
1057256726871838722,altura
1057256726871838722,tmahora
1059788759326248960,transmilenio
1059788759326248960,minambienteco
1058701655905054722,transmilenio
1058701655905054722,burro
1058701655905054722,licitacia?³n
1058146309998292993,buses
1058146309998292993,culpable
1058146309998292993,pea?±alosa
1059854172311277569,lafm
1059854172311277569,florez
1059854172311277569,leosierra065
1059854172311277569,manolitosalazar
1059854172311277569,lasillacachaca
1059854172311277569,enriquepenalosa
1059854172311277569,elpatrullero
1059527667437985794,mapas
1059527667437985794,subete
1059527667437985794,sitp
1059225012949975041,licitacia?³n
1059225012949975041,calles
1059225012949975041,desastre
1059225012949975041,alvarouribevel
1059225012949975041,tiempo
1059225012949975041,migueluribet
1059225012949975041,transmilenio
1057600748803014656,pena
1057600748803014656,mmgvo
1057600748803014656,coa?±o
1057600748803014656,audifonos
1059777880006291457,daa?±o
1059777880006291457,transmilenio
1059777880006291457,concejodebogota
1059777880006291457,enriquepenalosa
1059777880006291457,licitacia?³n
1059777880006291457,renovacia?³n
1056878350856318976,mapas
1059660490488590337,personera?­a
1059816341409054721,transmilenio
1059816341409054721,semana
1059162446626242560,personas
1059162446626242560,bicicleta
1059162446626242560,ojodelanoche
1059162446626242560,control
1059628654454546432,pauloortiz8
1059628654454546432,mykelibre
1059628654454546432,hassnassar
1059628654454546432,transmilenio
1059628654454546432,pasado
1059628654454546432,alcalda?­a
1059814220005588992,buses
1059814220005588992,transmilenio
1059814220005588992,salida
1059814220005588992,bogota
1059814220005588992,sea?±ores
1059814220005588992,fechas
1059934813581463558,jp
1059934813581463558,bogota
1059934813581463558,problema?¡tica
1059934813581463558,bocarejo
1059934813581463558,enriquepenalosa
1059934813581463558,normas
1059934813581463558,sociedad
1059538804514742272,educacion
1059538804514742272,sitp
1059538804514742272,jardines
1059538804514742272,multas
1059773818510757888,transmilenio
1059773818510757888,ciudad
1057572593245605889,inconvenientes
1057572593245605889,novedades
1057572593245605889,contingencia
1057572593245605889,destino
1057572593245605889,saludos
1059790252557111296,jp
1059790252557111296,bocarejo
1059790252557111296,enriquepenalosa
1059790252557111296,bogota
1059790252557111296,innovacia?³n
1059790252557111296,sectormovilidad
1059882430226665472,transmilenio
1059882430226665472,aforerom
1059882430226665472,favor
1059915368217698304,bogota
1059915368217698304,jp
1059915368217698304,sectormovilidad
1059915368217698304,gases
1059915368217698304,bocarejo
1059793945838919680,musk
1059793945838919680,bogota
1059793945838919680,ta?ºnel
1059608923689439232,pm
1059608923689439232,operacia?³n
1059608923689439232,estaciones
1059608923689439232,portales
1059608923689439232,tmahora
1059608923689439232,bogota?¡
1059608923689439232,cancia?³n
1059785713602969601,petro
1059785713602969601,comentarios
1059785713602969601,resulta
1059785713602969601,hassnassar
1059785713602969601,transmilenio
1059785713602969601,negocio
1059838768310599681,petro
1059838768310599681,transmilenio
1059933866025250816,aumento
1059933866025250816,iva
1059933866025250816,tarifas
1059933866025250816,hijueputas
1059933866025250816,venezuela
1059933866025250816,sitp
1058060702064222208,hassnassar
1058060702064222208,transmilenio
1058060702064222208,explicaciones
1058060702064222208,justificaciones
1058060702064222208,verdad
1057572485816827907,marly
1059449602053677056,sitp
1059449602053677056,corrupcia?³n
1059870985040609281,alcalde
1059870985040609281,productos
1059870985040609281,sa?¬
1059870985040609281,responsabilidad
1059870985040609281,transmilenio
1059870985040609281,felipe
1059786338629832704,oportunidades
1059786338629832704,parte
1059786338629832704,equipot
1059786338629832704,trabajosa?­hay
1059818489727332353,micro
1059818489727332353,entrevista
1059818489727332353,tra?¡fico
1059818489727332353,drogas
1059818489727332353,colados
1059818489727332353,lafm
1059785251952775168,bocarejo
1059785251952775168,jp
1059785251952775168,enriquepenalosa
1059785251952775168,bogota
1059785251952775168,transmilenio
1059785251952775168,sectormovilidad
1059661283820232709,transmilenio
1059661283820232709,felipe
1059647843319889921,llantas
1059647843319889921,sitp
1059647843319889921,muerte
1059647843319889921,foto
1059934566289432576,transmilenio
1059934566289432576,enriquepenalosa
1059934566289432576,elnegociosocio
1059813010775199745,cerros
1059813010775199745,transmilenio
1059813010775199745,vann
1059813010775199745,hammen
1059813010775199745,bluradioco
1059813010775199745,humo
1059764459638538246,ucl
1059764459638538246,deterioro
1059764459638538246,bocarejo
1059764459638538246,jp
1059764459638538246,davilajulio
1059764459638538246,periferia
1059764459638538246,intalinclac
1059764459638538246,dpu
1059764459638538246,transmilenio
1059764459638538246,uniandes
1059764459638538246,sitpno
1059764459638538246,mdpi
1059764459638538246,acceso
1059919238385819649,tunel
1059919238385819649,transmilenio
1059919238385819649,policiabogota
1059919238385819649,favor
1059806534845239298,diesel
1059806534845239298,transmilenio
1059887633126563841,transmilenio
1057853113422569473,transmilenio
1059886145906073600,sitp
1059886145906073600,sea?±or
1059886145906073600,papa?¡
1059886145906073600,helado
1059886145906073600,nia?±o
1059886145906073600,familia
1059886145906073600,cabeza
1059785832570257408,gobiernobta
1059785832570257408,bogota
1059606408818245633,porqua?©
1059606408818245633,europa
1059606408818245633,tangente
1059606408818245633,bluradioco
1059606408818245633,transmilenio
1057086598741925888,pasaje
1057086598741925888,pea?±alosa
1057086598741925888,transmilenio
1057086598741925888,sitp
1057086598741925888,funcionamiento
1057086598741925888,bogota?¡
1057086598741925888,sistema
1057086598741925888,nicolaspetrob
1059758741061582848,bluradioco
1059875314694868995,transmilenio
1059875314694868995,sectormovilidad
1059875314694868995,bocarejo
1059875314694868995,jp
1059875314694868995,bogotanos
1059875314694868995,intera?©s
1059875314694868995,enriquepenalosa
1057946459293782017,transmilenio
1057946459293782017,eltiempo
1059846762939195392,descarados
1059846762939195392,clientelismo
1059846762939195392,transmilenio
1059666453165760512,sea?±ora
1059666453165760512,paradero
1059666453165760512,putazo
1059666453165760512,sitp
1059666453165760512,familia
1059764224665227265,hombre
1059764224665227265,autoridades
1059791274335707138,santamariauribe
1059791274335707138,transmilenio
1059636421533798400,ivanduque
1059636421533798400,danielbernalb
1059945797536636928,venezolanos
1059945797536636928,bajese
1059945797536636928,jajajaja
1058040669632126977,bocarejo
1058040669632126977,jp
1058040669632126977,enriquepenalosa
1058040669632126977,bogota
1058040669632126977,cgr
1058040669632126977,fiscaliacol
1058040669632126977,colombia
1058040669632126977,transmilenio
1058040669632126977,sectormovilidad
1058040669632126977,oficio
1059616249590767622,descuentos
1059616249590767622,parqueadero
1059616249590767622,parquedelacolina
1059616249590767622,eltiempo
1059616249590767622,transmilenio
1059857573258633221,capital
1059857573258633221,transmilenio
1059857573258633221,insulto
1059857573258633221,medios
1059857573258633221,enriquepenalosa
1059836870484549638,volvo
1058902296170545155,dedo
1058902296170545155,impotencia
1058902296170545155,boca
1058902296170545155,rabia
1059945868391014402,sectormovilidad
1059945868391014402,jp
1059945868391014402,bocarejo
1059945868391014402,bogota
1059945868391014402,enriquepenalosa
1059797589858664448,culpables
1059797589858664448,transmilenio
1058121146166583296,bogota?¡
1058121146166583296,ciudad
1058121146166583296,laverdades
1058121146166583296,busesnuevosentransmi
1059803180207349762,pesos
1059803180207349762,tarifa
1059622680591286275,alemanes
1059622680591286275,gonorrea
1059622680591286275,carros
1059622680591286275,transmilenio
1059745204150898688,sistema
1059745204150898688,olave
1059745204150898688,migueluribet
1059745204150898688,filas
1059745204150898688,ciudad
1059745204150898688,gloria33656905
1059745204150898688,alejo
1059745204150898688,abasto
1059745204150898688,estaciones
1059772471124070400,canalcapital
1059772471124070400,enriquepenalosa
1059772471124070400,madiedo79
1059772471124070400,transmilenio
1059772471124070400,samuel
1059772471124070400,lcmc95
1059772471124070400,plazo
1059804134218567680,gustavobolivar
1059611109064433664,usuarios
1059611109064433664,b12
1059611109064433664,g12
1059611109064433664,g11
1059611109064433664,b11
1059611109064433664,b72
1059611109064433664,rutas
1059611109064433664,h72
1059611109064433664,paradas
1059611109064433664,estaciones
1059611109064433664,operacia?³n
1057554952158089217,contratos
1057554952158089217,fa
1057554952158089217,danielpalam
1057554952158089217,sitp
1057554952158089217,chatarizables
1059949577439272960,karmas
1059949577439272960,transmilenio
1059790090958974976,enfermedades
1059790090958974976,nia?±os
1059790090958974976,bogota
1058840700035325952,transmilenio
1058840700035325952,puta
1058840700035325952,persona
1058840700035325952,cconstitucional
1058840700035325952,sr
1058840700035325952,bluradio
1056730817735598080,superfinncd
1056730817735598080,bogota
1058849836903157763,verdad
1058849836903157763,enriquepenalosa
1058849836903157763,chechomorales91
1058849836903157763,bogota
1058849836903157763,transmilenio
1058849836903157763,tristeza
1058378972059353088,enriquepenalosa
1058378972059353088,mindefensa
1059835882998501378,canalcapital
1059787768824582145,cra?­ticas
1059787768824582145,buses
1059787768824582145,diesel
1059936765891493890,transmilenio
1059936765891493890,paux
1059785677808824320,bogota
1059785677808824320,bocarejo
1059785677808824320,jp
1059785677808824320,sectormovilidad
1059785677808824320,enriquepenalosa
1059785677808824320,gas
1057279548365070336,poder
1057279548365070336,nestormoralesc
1059780518655508480,itbusinesspartner
1057771880860524544,hijo
1057771880860524544,sitp
1057771880860524544,siila
1059912104629669890,transmilenio
1059912104629669890,enriquepenalosa
1059912104629669890,ciudad
1059912104629669890,alcalde
1059912104629669890,respecto
1059026472600510464,elf111einself
1059788953153351680,pgn
1059788953153351680,col
1059788953153351680,transmilenio
1059788953153351680,licitacia?³n
1059788953153351680,mermelada
1059788953153351680,dinero
1059788953153351680,bluradioco
1059788953153351680,pueblo
1059788953153351680,mesa
1059844031386140672,mundo
1059844031386140672,ciudades
1059844031386140672,bogota
1059844031386140672,transmilenio
1059844031386140672,gobernante
1059844031386140672,zaz
1059884093750591488,gas
1059884093750591488,patria
1059884093750591488,padresssss
1059884093750591488,corrupcia?³n
1059884093750591488,pasaaaa
1058856412024057857,plantas
1058856412024057857,henry2480
1058856412024057857,santamariauribe
1058856412024057857,hungra?­a
1058856412024057857,california
1058856412024057857,mundo
1059616739053498369,gracias
1059616739053498369,transmilenio
1059616739053498369,enriquepenalosa
1058783343028903937,artemio226
1058783343028903937,bogota
1058783343028903937,transmilenio
1058783343028903937,enriquepenalosa
1058783343028903937,arta?­culos
1058783343028903937,contra
1058783343028903937,jajaajajaja
1059835821447094274,contribucia?³n
1059835821447094274,gratuidad
1059835821447094274,carreta
1059751380745969664,bogota?¡
1059751380745969664,oportunidad
1058116455110242306,tm
1058116455110242306,bgta??
1058116455110242306,andreso
1058116455110242306,orden
1058116455110242306,sitp
1058116455110242306,pecho
1058116455110242306,lugar
1057990276223062016,uniminutoradio
1057990276223062016,jaimecarvajald
